articolo;localizzazione;tempo;grave;moto;utenti_deboli
Signatico, si ribalta con la Jeep: 80enne grave al Maggiore. Grave incidente stradale a Signatico, nel Cornigliese, alle ore 11 di oggi, sabato 24 giugno. Per cause in corso di accertamento una Jeep, condotta da un 80enne, si è ribaltata: il conducente è rimasto incastrato tra le lamiere dell'auto. Sul posto sono arrivati i soccorritori del 118 con l'elisoccorso, i Vigili del Fuoco e l'ambulanza. Gli operatori del 115 sono riusciti a estrarre il ferito dall'auto: il conducente è stato trasportato d'urgenza all'Ospedale Maggiore. Secondo le prime informazioni le sue condizioni sarebbero gravi.;0;0;0;0;0
Michele Colacicco stava partendo per le vacanze in Liguria. Era uscito di casa a bordo della sua Fiat Punto Rossa dopo averla caricata di scatoloni: erano gli oggetti destinati alla casa in Liguria, a Sesta Godano, un piccolo paesino vicino alle Cinque Terre in provincia di La Spezia, all'interno della quale Giuseppe Colacicco intendeva trascorrere le vacanze insieme alla moglie Gabriella. Ma la sua corsa si è fermata a pochi centinaia di metri dal centro di Samboseto. L'incidente è stato molto violento: mentre stava procedendo verso Soragna la Punto è uscita di strada ed è finita nel fosso adiacente e contro un piccolo muretto. Per Michele non c'è stato nulla da fare. Michele Colacicco, che aveva lavorato come sarto in un negozio di Soragna vicino alla Rocca Meli Lupi, era in pensione, aveva tre figli: Alessandro, Vincenzo e Lia. Un destino tragico proprio nel giorno in cui aveva deciso di raggiungere la sua casa al mare per le vacanze.;0;0;0;0;0
Auto nel fosso a Samboseto: muore il conducente 70enne. Gravissimo incidente a Samboseto di Busseto poco dopo le ore 13.30. Per cause in corso di accertamento un'automobile, che stava percorrendo la strada provinciale di Samboseto, è finita nel fosso di lato alla strada, dopo essere uscita di strada. Il conducente dell'auto è rimasto incastrato all'interno dell'abitacolo del veicolo: a nulla sono valsi i tentatitivi di soccorrerlo. Gli operatori del 118, che sono arrivati sl posto con le ambulanze e l'elisoccorso, non hanno potuto fare altro che constatarne la morte. La persona deceduta è Michele Colacicco, 75enne residente a Samboseto. Sul posto sono arrivati i Carabinieri di Busseto che stanno cercando di ricostruire l'accaduto.;0;0;0;0;0
Ha un malore alla guida: 61enne esce di strada e muore. E' morto, probabilmente per un malore, mentre percorreva una strada che conosceva a memoria, alle 11 di mattina di ieri, giovedì 22 giugno. Roberto Bonzani, 61enne di Noceto, non ce l'ha fatta e nonostante i tentativi di rianimazione sul posto da parte degli operatori sanitari, che sono andati avanti per 40 minuti, è morto sul colpo. Erano circa le 11.30 quando in località La Rampa di Noceto Roberto era alla guida della sua For Kuga quando all'improvviso, forse in seguito ad un malore, ha perso il controllo del mezzo all'altezza delle curve di Sant'Antonio: l'auto ha invaso la corsia opposta dove fortunatamente non stava passando nessuno ed è finita nel fosso. Sul posto sono arrivati i soccorsi: l'ambulanza della Croce Verde di Noceto e l'automedica di Collecchio ma il medico, dopo i vari tentativi di rianimarlo, non ha potuto fare altro che constatarne la morte. Roberto Bonzani, residente a Noceto con la moglie, faceva il fabbro ma era in pensione da tempo: in passato aveva manifestato problemi di salute. Il malore resta l'ipotesi più probabile: l'auto è stata rimossa ed il magistrato non ne ha disposto il sequestro.;0;0;0;0;0
Frontale a Citerna Taro: è morto il 36enne alla guida dellla Punto. Andrea Giuseppe Bisagni, il 36enne ricoverato da quattro giorni nel reparto di Rianimazione del Maggiore, è deceduto. Il giovane, vittima dell'incidente di domenica mattina a Citerna Taro, stava percorrendo con la sua auto, una Fiat Punto, la fondovalle Taro quando si è scontrato frontalmente con una Dahiatsu, con a bordo un nucleo famigliare. Cinque persone sono rimaste ferite: il più grave era lui Andrea Giuseppe Bisagni, trasportato in Rianimazione. Le altre persone erano state soccorse dalle ambulanze mentre il conducente della Punto dall'elisoccorso.;0;0;0;0;0
Roccamurata, moto contro fuoristrada: muore motociclista 47enne. Tragico incidente nel pomeriggio di oggi, martedì 20 giugno a Roccamurata, sulla strada a fondovalle. Per cause in corso di accertamento un fuoristrada 'Suzuki' e una moto si sono scontrate: ad avere la peggio il conducente della moto, un 47enne di Bologna, un centauro esperto che ha perso la vita sulle nostre strade. Il conducente della moto, Michele Maranini, è morto sul colpo dopo essere stato sbalzato metri avanti dalla zona dell'incidente;0;0;0;0;0
Via Fleming, investito da un'auto sulle strisce pedonali: 60enne grave. Un uomo di 60 anni è stato investito nel pomeriggio di oggi, lunedì 19 giugno, mentre si trovava in corrispondenza delle strisce pedonali di via Fleming. Per cause in corso di accertamento una Fiat Multipla, condotta da un 50enne lo ha investito: il pedone è caduto a terra ed è stato soccorso dagli operatori del 118. Secondo le prime informazioni le condizioni del 60enne sarebbero gravi.;0;0;0;0;0
Monica e quella passione per la musica che le ha tolto la vita. Amava la musica e la vita. E per la musica ci ha rimesso la vita. Perché mentre tornava da un concerto a Monza, Monica Bazzani è stata coinvolta in un incidente che l'ha strappata alla vita che amava. Purtropop non è andata bene perché alle 2:45 l'auto su cui Monica viaggiava per tornare a casa è sbandata. Ed è finita in una scarpata in maniera paurosa. Monica sarebbe morta all'ospedale, lottando con tutte le sue forze fino alla fine. Amava la musica, era una fan dei Linking Park che aveva visto a Monza all'Autodromo e da lì stava tornando. Viveva con i genitori a Bibbiano, un paese in ginocchio. Si era diplomata come perito industriale, lavorava da due anni all'Idealgraf, una litografia che stampa etichette, come impiegata.;0;0;0;0;0
Schianto gravissimo in A1: muore una 22enne di Bibbiano. Stavano tornando dal concerto de Linking Park e dei Blink 182 all'autodromo di Monza quando all'improvviso, mentre l'auto sulla quale viaggiavano si trovava in A1 all'altezza di Parma, è sbandata. ll conducente, il fidanzato di Monica Bazzani, la vittima di 22 anni di Bibbiano, aveva perso il controllo del mezzo non si sa ancora per quale motivo. Un colpo di sonno oppure un ostacolo, sta di fatto che l'auto è andata a finire in una scarpata. Per Monica, 22enne di Bibbiano non c'è stato nulla da fare: la ragazza è morta all'Ospedale Maggiore di Parma. L'amica che era con lei e, è rimasta ferita gravemente. Le cause dell'incidente sono in corso di accertamento.;0;0;0;0;0
Strada Traversante Pedrignano, schianto auto-moto: motociclista gravissimo. Altro grave incidente la mattina di giovedì 15 giugno sulle strade di Parma. Erano da poco passate le ore 9 quando, per cause in corso di ricostruzione, un'auto e una moto sono venute a contatto mentre si trovavano in strada Traversante Pedrignano. L'impatto tra i due mezzi è stato molto violento: ad avere la peggio il motociclista che è stato trasportato d'urgenza al Maggiore, grazie all'elisoccorso che si è alzato in volo dall'Ospedale. Secondo le prime informazioni le sue condizioni sarebbero gravissime. Sono in corso i rilievi da parte della Polizia Municipale che sta cercando di ricostruire nei dettagli quanto è accaduto.;0;0;0;0;0
Donna 60enne investita da un'auto sulle strisce pedonali: grave al Maggiore. Grave incidente stradale nella mattinata di oggi, giovedì 15 giugno tra strada Martiri della Libertà e via Palestro. Erano da poco passate le ore 9 quando, per cause in corso di accertamento un'auto Citroen ha investito una donna di quasi 60 anni che stava attraversando sulle strisce pedonali. Il veicolo proveniva da Ponte Italia ed era diretto in via Farini. Sul posto sono arrivati i soccorritori del 118 che hanno trasportato la donna ferita al Pronto Soccorso del Maggiore. Una pattuglia della Polizia Municipale si è recata sul posto per regolare il traffico.;0;0;0;0;0
Auto fuori strada a Tabiano: grave anziano sbalzato fuori e schiacciato. Grave incidente nel pomeriggio di mercoledì 14 giugno. Un'auto che stava percorrendo la strada provinciale all'altezza di Tabiano, è sbandata ed è finita fuori strada. Le cause dell'incidente sono in corso di accertamento. All' interno del veicolo viaggiavano un anziano in compagnia del nipote di vent'anni. L'anziano è stato sbalzato fuori dall'abitacolo ed è stato poi schiacciato dalle lamiere. L'uomo ha riportato ferite serie ed è stato trasportato d'urgenza all'Ospedale Maggiore di Parma con l'elisoccorso.;0;0;0;0;0
Ciclista 84enne di Colorno investito da un'auto. Un pensionato di 84 anni di Colorno è stato investito da un'auto la mattina di oggi, mercoledì 14 giugno a Numana di Ancona, dove si trova in vacanza. Una donna a bordo di unutilitaria ha investito il ciclista che andava nella sua stessa direzione. Luomo è finito a terra riportando un trauma cranico dopo aver battuto violentemente la testa. Ma per fortuna dallOspedale regionale di Torrette fanno sapere che il ciclista vacanziero non è in pericolo di vita. Tuttavia resta sotto osservazione da parte dellUnità di Osservazione Breve del reparto di Pronto Intervento e, se tutto dovesse andare bene, potrebbe essere dimesso già domani. Il fatto è avvenuto intorno alle 8,30 lungo via Flaminia a Numana, proprio davanti alla stazione dei Carabinieri, che si sono occupati di ascoltare i testimoni ed effettuare tutti i rilievi del caso per ricostruire la dinamica. Non sono ancora chiari i motivi, ma la donna, che procedeva in direzione Ancona, ha travolto il parmense mentre questo percorreva la stessa corsia in bicicletta. Quando la donna si è accorta di aver urtato le due ruote, ha avuto il riflesso di inchiodare, evitando così conseguenze peggiori.;0;0;0;0;0
Tamponamento furgone-camion in A1, un ferito grave: chiusa l'uscita di Parma. Uno schianto sull'A1 Milano-Bologna al Km 110.4 -ha costretto alla chiusura dell'uscita di Parma. Per cause ancora in via d'accertamento, un furgone ha tamponato un mezzo pesante. Ferite gravi per il conducente del primo veicolo, soccorso dai militi del 118. L'uscita di Parma è chiusa al traffico per chi arriva da Bologna. L'uscita consigliata è quella di Terre di Canossa - Campegine. AUTOSTRADE - Sulla A1 Milano-Napoli e' stata disposta la chiusura del casello di Parma in entrata verso Mliano ed in uscita da Bologna, a seguito di un incidente avvenuto tra un furgone ed un camion sul doppio senso di marcia. In alternativa per chi e' diretto a Milano si consiglia l'entrata di Parma ovest sulla A15 Parma-La Spezia e l'uscita a Terre di Canossa-Campegine per le provenienze da Bologna . Sul posto sono presenti il Personale di Autostrade per l'Italia e tutti i mezzi di soccorso;0;0;0;0;0
Cervo taglia la strada ad un scooter: conducente ferito al Maggiore. La mattina di oggi, mercoledì 14 giugno alle ore 7.30 un cervo ha tagliato la strada ad uno scooterista. L'episodio è avvenuto in provincia di Parma, a San Vitale Baganza. Il conducente è stato soccorso dagli operatori del 118 che sono giunti sul posto in pochi minuti e lo hanno trasportato all'Ospedale Maggiore. Secondo le prime informazioni le condizioni del conducente del mezzo sarebbero di media gravità.;0;0;0;0;0
Tampona un autobus in viale Piacenza: 30enne grave al Maggiore. Oggi, lunedì 12 giugno, intorno alle ore 16.50 circa, si è verificato un sinistro stradale in Viale Piacenza, al civico 23 con direzione Piazzale Caduti del Lavoro. L'evento ha visto coinvolti il conducente di una VW Passat, un uomo di circa 30 anni ed un autobus urbano, regolarmente in servizio e con passeggeri a bordo. Per cause che sono ancora da accertare, il conducente la vettura ha violentemente tamponato il bus che lo precedeva nella marcia, rimanendo poi seriamente ferito a seguito dell'impatto. Sul posto i paramedici del 118, la Polizia Municipale per i rilievi di rito, oltre ai Vigili del Fuoco per la messa in sicurezza del veicolo tamponante, ed al servizio Iren per la necessaria pulizia della platea stradale invasa da svariati liquidi fuoriusciti dai serbatoi dei veicoli coinvolti. Il sinistro ha causato inevitabili disagi alla circolazione veicolare, oltre che ai passeggeri del trasporto urbano.;0;0;0;0;0
Si schianta in un campo con il deltaplano: 45enne in Rianimazione. Ancora prognosi riservata per il 45enne che si è schiantato con il suo deltaplano su un campo di mais nella Bassa. In condizioni gravi e in rianimazione dopo lincidente che lo ha visto coinvolto dopo le prove di decollo per tornare a Brescia da Ploesine . Con lui cera anche la moglie. Nel decollo qualcosa non ha funzionato perché ha urtato un palo della luce che gli ha fatto perdere il controllo. Luomo è stato portato con un urgenza allospedale,sul posto vigili del fuoco e operatori del 118;0;0;0;0;0
Auto contro scooter: conducente 32enne gravissimo. A Castelguelfo un uomo è finito in Rianimazione dopo lo scontro tra un'auto e uno scooter. All'altezza dello svincolo per Noceto, in direzione Fidenza, l'impatto è stato molto forte tanto da sbalzare l'uomo che guidava il due ruote dalla parte opposta della strada, catapultandolo in un fosso. Sul posto è giunto l'elisoccorso che ha trasportato d'urgenza il 32enne al Maggiore in condizioni gravissime. Le cause dell'incidente sono in corso di accertamento.;0;0;0;0;0
Tragico schianto a San Michele Gatti: muore motociclista 37enne. La sua moto è finita nel canale mentre percorreva la strada provinciale che porta a Calestano e per il conducente non c'è stato nulla da fare. Tragico incidente stradale nel pomeriggio di ieri, sabato 10 giugno: la moto sulla quale viaggiava Matteo Bricoli, un motociclista di 37 anni di San Michele Tiorre, è finita nel canale per cause in corso di accertamento. Sul posto sono arrivati i soccorritori del 118 che non hanno potuto fare altro che constatarne il decesso. Le ferite riportate erano troppo gravi.;0;0;0;0;0
VIgnale di Traversetolo: ciclista contro un muretto. Ancora incidenti sulle nostre strade. Nella mattinata di giovedì 8 giugno, intorno alle 8:50 a Vignale di Traversetolo, due ciclisti sono entrati in collisione e uno è finito contro un muretto procurandosi ferite lievi. E' stato trasportato al Maggiore dopo lo scontro.;0;0;0;0;0
Scontro auto-scooter all'Interporto di Fontevivo: 17enne gravissimo. Grave incidente nel tardo pomeriggio di oggi, mercoledì 7 giugno. Per cause in corso di accertamento un'automobile ed uno scooter si sono scontrati mentre si trovavano nella zona dell'Interporto di Fontevivo, nei pressi dell'abitato di Romitaggio. In conseguenza dello scontro, che si è verificato verso le ore 18 il conducente dello scooter è stato soccorso e trasportato al Pronto Soccorso dell'Ospedale Maggiore di Parma. Sul posto anche l'elisoccorso: secondo le prime informazioni le sue condizioni sarebbero gravi: il giovane 17enne è stato ricoverato nel reparto di Rianimazione del Maggiore.;0;0;0;0;0
Ciclista investito in via Gramsci. Nella mattinata di oggi, mercoledì 7 giugno, poco prima delle ore 9 si è verificato un incidente stradale in via Gramsci, a pochi passi dall'ingresso dell'Ospedsle Maggiore, nei pressi dell'incrocio con via Abbeveratoia. Per cause in corso di accertamento un ciclista è stato investito da un'auto. Sul posto l'ambulanza che ha trasportato il ciclista al Pronto Soccorso ed una pattuglia del Reparto Antinfortunistica della Polizia Municipale. Secondo le prime informazioni il ciclista avrebbe riportato ferite lievi.;0;0;0;0;0
E' morto il ciclista investito a Sala Baganza. E' deceduto all'Ospedale Maggiore di Parma, dove si trovava ricoverato in condizioni gravissime nel reparto di Rianimazione, Gian Paolo Zoppi, il ciclista 75enne investito nel tardo pomeriggio del 29 maggio sulla strada provinciale 15, all'altezza della trattoria Milla di Sala Baganza. Le sue condizioni erano apparse da subito molto gravi: i sanitari del 118 lo avevano trasportato d'urgenza in ospedale ed era stato poi ricoverato subito nel reparto di Rianimazione in prognosi riservata. L'anziano è stato investito sulle strisce pedonali da un furgone che trasportava il latte: la dinamica dell'incidente è in corso di ricostruzione. Il conducente del furgone non era ubriaco o alla guida sotto l'effetto di sostanze stupefacenti.;0;0;0;0;0
Due pedoni travolti da un'auto nella notte: un ferito grave. Nella notte tra il 3 ed il 4 giugno si è verificato un grave incidente stradale in via Emilia Ovest nei pressi dell'abitato di Sanguinaro. Per cause in corso di accertamento un'automobile ha investito dei pedoni: sul posto sono arrivate le ambulanze che hanno trasportato i feriti al Pronto Soccorso. Uno dei due feriti è grave.;0;0;0;0;0
Auto prende fuoco in galleria: anziana salvata da due giovani. Paura nel pomeriggio di oggi, 3 giugno. Per cause in corso di accertamento un'auto, condotta da una signora anziana, è stata coinvolta in un incidente mentre si trovava in galleria nei pressi di Citerna. Due giovani, che si trovavano in auto, sono riusciti a farla uscire dal veicolo prima che dalla stessa uscisse il fumo che ha poi invaso la galleria.;0;0;0;0;0
Via Emilia Est, donna incinta investita da un'auto dopo un tamponamento. Un grave incidente si è verificato la mattina di oggi, giovedì 1° giugno. Per cause in corso di accertamento due auto, una Golf e una Punto sono venute a contatto mentre percorrevano via Emilia Est nella stessa direzione di marcia. In conseguenza del tamponamento si è verificato anche l'investimento, da parte di una delle due auto di una donna incinta che stava attraversando la strada. Sul posto sono arrivati i soccorritori del 118 che hanno trasportato la donna ferita al Pronto Soccorso per accertamenti. Secondo le prime informazioni sembra che la donna investita abbia fortunatamente riportato solo ferite lievi.;0;0;0;0;0
Scontro auto-moto in via Mantova: motociclista ferito al Maggiore. Nella notte tra martedì 30 e mercoledì 31 maggio si è verificato un incidente in via Mantova a Parma. Per cause in corso di accertamento un'auto e una motocicletta sono venute a contatto mentre stavano percorrendo la strada: sul posto sono arrivati i soccorritori del 118 che hanno trasportato il conducente della moto al Pronto Soccorso dell'Ospedale Maggiore: l'uomo ha riportato ferite di media gravità.;0;0;0;0;0
"Scontro tra tre auto ed una moto in A1: motociclista grave al Maggiore. Poco dopo le 10.15 di oggi, martedì 30 maggio, si è verificato un grave incidente stradale sull'autostrada A1, all'altezza del chilometro 115 in direzione Sud, verso Bologna. Per cause in corso di accertamento tre autovetture ed una moto sono venute a contatto: ad avere la peggio il conducente della motocicletta che è stato trasportato d'urgenza al Pronto Soccorso dell'Ospedale Maggiore con l'elisoccorso. Ferite lieve per altre quattro persone che si trovavano a bordo delle auto coinvolte. La dinamica dello scontro è in corso di ricostruzione da parte della Polizia Stradale. Sul posto sono arrivati, oltre ai mezzi di soccorso, anche i messi di Autostrade per l'Italia. AUTOSTRADE - ""Sulla A1 Milano-Napoli tra Parma e Terre di Canossa-Campegine verso Bologna, il traffico è bloccato con 4 km di coda, a causa di un incidente, avvenuto all'altezza del km 115+100 alle ore 10:10, nel quale sono rimaste coinvolte 3 auto ed 1 moto. In alternativa si consiglia a chi e' diretto verso sud di uscire a Parma ovest sulla A15 Parma-La Spezia, e rientrare in autostrada a Terre di Canossa, percorrendo la statale 9 via Emilia. Il Personale di Autostrade per l'Italia e tutti i mezzi di soccorso sono sul posto"".";0;0;0;0;0
Anziano investito da un furgone sulle strisce a Sala Baganza: 75enne gravissimo. Ennesimo incidente stradale sulle strade della nostra provincia. Erano da poco passate le 18.30 quando, per cause in corso di accertamento, un anziano di 75 annu che stava cercando di attraversare la strada sulle strisce pedonali è stato investito da un camion per il trasporto del latte. L'incidente è avvenuto sulla strada provinciale 15 a Sala Baganza, vicino alla trattoria Milla. Sul posto sono arrivati i soccorritori del 118 con un'ambulanza e un'automedica. Le ferite dell'uomo sono apparse subito gravi e dopo le prime cure sul posto -gli operatori l'hanno rianimato- è stato trasportato d'urgenza al Pronto Soccorso dell'Ospedale Maggiore. Le sue condizioni di salute sono gravissime: si trova infatti ricoverato nel reparto di Rianimazione del Maggiore con prognosi riservata. La dinamica dell'incidente è in corso di ricostruzione: sul posto sono arrivati i Carabinieri di Sala Baganza e di Collecchio che dovranno ricostruire i fatti. Il conducente del furgone non era ubriaco o alla guida sotto l'effetto di sostanze stupefacenti.;0;0;0;0;0
Auto contro un albero nella notte a Porporano: conducente grave al Maggiore. Nella notte tra domenica 28 e lunedì 20 maggio un'auto è finita fuori strada per cause in corso di accertamento. Secondo le prime informazioni l'automobile, unico veicolo coinvolto nell'incidente, è uscita dalla carreggiata poco prima dell'una di notte mentre si trovava nei pressi di Porporano. Il conducente ha perso il controllo del mezzo che è finito contro un albero. Sul posto sono arrivati i soccorritori del 118 che hanno trasportato il conducente ferito al Pronto Soccorso dell'Ospedale Maggiore di Parma. Secondo le prime informazioni le condizioni del ferito sarebbero gravi.;0;0;0;0;0
E' morta l'anziana investita in via Pellico. A poche ore dal ricovero nel reparto di Rianimazione dell'Ospedale Maggiore di Parma è morta Ester Minoli, l'anziana di 77 anni investita da un'auto nel pomeriggio di venerdì 26 maggio in via Silvio Pellico nei pressi delle strisce pedonali. Non ce l'ha fatta la donna, soccorsa dagli operatori del 118 che dopo il violento impatto di una Wolkswagen Golf, guidata da una 65enne, l'hanno trasportata d'urgenza al Maggiore, in condizioni gravissime. Trascorsa la notte e una mattina la 77enne è deceduta in seguito alla ferite riportate. Ancora da stabilire con certezza la dinamica dell'incidente che si è verificato all'incrocio tra via Silvio Pellico e via Casati Confalonieri, un punto dove già in passato si erano verificati incidente gravi.;0;0;0;0;0
VIDEO - Ciclista investito in via Zarotto. Ciclista investito da un'auto all'incrocio tra via Zarotto e via Mascagni dopo le ore 13 di sabato 27 maggio. Sul posto automedica ed ambulanza del 118 che hanno soccorso e trasportato l'uomo ferito al Pronto Soccorso dell'Ospedale Maggiore. E' l'ennesimo incidente che vede coinvolto un ciclista negli ultimi tre giorni.;0;0;0;0;0
Ciclista investito in via Zarotto: ferito al Pronto Soccorso. Ennesimo incidente che ha coinvolto un ciclista sulle strade di Parma e provincia. Erano da poco passate le ore 13 di sabato 27 maggio quando, per cause in corso di accertamento, una Ford Ka e un ciclista sono venuti a contatto all'incrocio tra via Mascagni e via Zarotto, nel quartiere San Lazzaro. Il ciclista, un uomo di mezza età, stava transitando sulla pista ciclabile all'altezza del marciapiede. L'auto, presumibilmente, si stava per immettere nell'incrocio per girare a sinistra: in quel punto infatti c'è l'obbiglo di svolta. Il conducente della bicicletta è caduto a terra: sul posto sono arrivati i soccorritori del 118 con un'automedica ed un'ambulanza. Gli operatori hanno immobilizzato il ciclista sulla barella e lo hanno trasportato al Pronto Soccorso dell'Ospedale Maggiore di Parma. Ciclista investito in via Zarotto;0;0;0;0;0
Ciclista investito da un'auto a Lesignano. Nella mattinata di sabato 27 maggio si è verificato un incidente stradale in via Volontari del Sangue a Lesignano dè Bagni. Per cause in corso di accertamento un auto ed una bicicletta si sono scontrare mentre stavano transitando in strada: ad avere la peggio il ciclista che è stato soccorso d'urgenza dagli operatori del 118. Dopo il trasporto con l'ambulanza al Pronto Soccorso dell'Ospedale Maggiore i medici hanno verificato le sue condizioni di salute. Secondo le prime informazioni il ciclista avrebbe riportato ferite di media gravità.;0;0;0;0;0
Veicolo in fiamme in tangenziale Nord: strada chiusa e traffico nel caos. Nel pomeriggio di oggi, venerdì 26 maggio un mezzo per l'asfaltatura delle strade ha preso fuoco per cause in corso di accertamento. Erano da poco passate le 18 quando il mezzo, che veniva trasportato da un camion, si è incendiato. Sul posto sono intervenuti i Vigili del Fuoco, la Polizia Stradale e la Polizia Municipale. Il traffico è stato rallentato dall'incidente: la corsia Sud della tangenziale verso Reggio Emilia è stata chiusa per circa mezz'ora.;0;0;0;0;0
Donna incinta investita da un'auto in viale Piacenza. Oggi alle ore 16,30 un'autovettura Suzuki Splash, condotta da un venticinquenne, mentre percorreva viale Piacenza in direzione ponte delle Nazioni ha investito una trentatreenne in prossimità del passaggio pedonale all'altezza del supermercato Conad. La donna, incinta, è stata trasportata presso il locale Pronto Soccorso in via precauzionale. La dinamica del sinistro è al vaglio del Reparto Infortunistica della Polizia Municipale.;0;0;0;0;0
Scooter contro bicicletta: ciclista 60enne grave al Maggiore. Alle 15:05, in via Abbeveratoia uno scooter, condotto da un trentacinquenne, diretto verso via Gramsci, è rimasto oinvolto in un sinistro stradale con una bicicletta che viaggiava nella stessa direzione di marcia, condotta da una donna sessantenne. La ciclista è stata trasportata presso il locale Pronto Soccorso in gravi condizioni. La dinamica del sinistro è al vaglio del Reparto Infortunistica della Polizia Municipale.;0;0;0;0;0
Anziana investita sulle strisce in via Pellico: 65enne in Rianimazione. In via Pellico, all'incrocio con via Argonne è stata investita una donna di 65enne da una Golf nera che andava verso via La Spezia ed è stata portata in gravi condizioni al Maggiore da un'ambulanza del 118. Le sue condizioni sono gravi, si trova nel reparto di Rianimazione. Presente sul posto la polizia municipale ha effettuato i rilievi. Anziana investita in via Pellico: 65enne in Rianimazione. LA NOTA DELLA MUNICIPALE- Oggi alle ore 14,05 un'autovettura Volkswagen Golf, condotta da una sessantacinquenne, mentre percorreva via Pellico in direzione via La Spezia ha investito una donna anziana in prossimità del passaggio pedonale all'altezza di via Argonne. L'anziana è stata ricoverata in gravi condizioni presso il reparto di rianimazione dell'Ospedale Maggiore. La dinamica del sinistro è al vaglio del Reparto Infortunistica della polizia municipale.;0;0;0;0;0
Scontro auto-moto in via Colorno: motociclista 34enne al Pronto Soccorso. Alle 7:45 di oggi, giovedì 25 maggio, in via Colorno una Toyota Corolla, condotta da un ventiduenne, diretta verso il centro città, nell'effettuare la manovra di svolta a sinistra si è scontrata con un motoveicolo Triumph, condotto da un trentaquattrenne, che viaggiava nella stessa direzione di marcia. Il motociclista è stato trasportato presso il locale Pronto Soccorso con ferite di lieve entità. La dinamica del sinistro è al vaglio del Reparto Infortunistica della Polizia Municipale.;0;0;0;0;0
Tamponamento in via Emilio Lepido: 35enne ferita al Pronto Soccorso. Alle ore 16.00 di oggi martedì 23 maggio è avvenuto un incidente stradale in via Emilio Lepido poco prima dellabitato di S.Prospero. Una Dacia Sandero, condotta da cittadina di circa 35 anni, mentre percorreva via Emilio lepido, proveniente da Parma con direzione S.Ilario, è stata tamponata, per cause da accertare, da una Toyota , condotta da cittadino di circa 60 anni. Nellurto la conducente tamponata ha riportato ferite ed è per questo è stata trasportata al Pronto Soccorso. Sul posto una pattuglia della Polizia Municipale per i rilievi del caso.;0;0;0;0;0
Auto contro pullman ad Ostia parmense: muore una 79enne. Nella mattinata di oggi, lunedì 22 maggio una donna di 79 anni è morta nel gravissimo incidente che si è verificato ad Ostia parmense, nel Comune di Borgotaro. Erano da poco passate le 8.30 quando, per cause in corso di accertamento, un'auuto è finita contro un pullman di studenti minorenni che stavano andando a Gardaland, sulla strada che collega Ghiare di Berceto a Borgotaro, la provinciale 523 R. Sul posto, oltre ai soccorritori del 118, anche i Vigili del Fuoco di Borgotaro e la Polizia Municipale. La donna, che era alla guida della Fiat Panda che si è scontrato con l'autobus, è deceduta in seguito alle ferite riportate. La dinamica dell'incidente è in corso di accertamento. La vittima è Maria Dellasavina, 79enne residente ad Ostia parmense.;0;0;0;0;0
Pedone investito in via Cagliari: grave al Maggiore. Un pedone è stato investito in via Cagliari a Parma alle ore 22.50 di ieri sera, sabato 20 maggio. Per cause in corso di accertamento l'uomo è stato investito da un'auto: sul posto i sanitari che hanno trasportato il frigo all'Ospedale Maggiore. Secondo le prime informazioni le condizioni del ferito sarebbero gravi.;0;0;0;0;0
È morto il ciclista investito in via Spezia. Odoardo Giovati, il ciclista di 81 anni investito domenica in via La Spezia è morto dopo quattro giorni dal ricovero all'Ospedale Maggiore di Parma. L'anziano non ce l'ha fatta: le ferite riportate erano troppo gravi. Odoardo si aggiunge così all'elenco dei ciclisti vittime di incidenti stradali sulle nostre strade. Odoardo era Medaglia d'Oro della Barilla e Maestro del Lavoro. L'incidente è avvenuto il 14 maggio a Parma in via La Spezia 90, all'altezza di Via Montevideo. L'auto, un'Audi A3 guidata da un uomo di mezz'età, è entrata in contatto con una bicicletta condotta da un parmigiano di 81 anni nei pressi di un attraversamento pedonale. L'anziano è stato trasportato al Pronto Soccorso ed è apparso in condizioni critiche.;0;0;0;0;0
Scontro tra due auto in via Zarotto: una si ribalta sulla fiancata. Oggi, giovedì 18 maggio alle ore 07:05 un'autovettura Opel Astra, condotta da un trentaduenne, proveniente da via Battei nel corso della manovra di immissione su via Zarotto si è scontrata con una Lancia Y, condotta da una ventiduenne, che percorreva via Zarotto in direzione via Traversetolo. In seguito all'urto la Lancia Y terminava la corsa ribaltandosi su una fiancata. Ferite lievi per i due conducenti. La dinamica del sinistro è al vaglio del reparto Infortunistica della Polizia Municipale.;0;0;0;0;0
Ramiola ricorda Antonio Bagni, il rappresentante morto dopo un tamponamento. Antonio Bagni, il rappresentante di prodotti per la cura dei capelli, morto nel terribile incidente che si è verificato lunedì sera sull'autostrada A22, viveva a Ramiola con la moglie Roberta ed i figli. Francesca ed Andrea. Nelle ore successive alla tragedia molte persone, conoscenti della famiglia e di Antonio, che era un professionista nel suo campo, si sono stretti intorno ai suoi cari. Antonio era originario di Reggio Emilia e si era trasferito da anni a Ramiola: molto conosciuto dai parrucchieri di Parma e Reggio Emilia aveva sviluppato una rete di relazioni, anche in conseguenza del suo lavoro. Tra Fornovo e Ramiola oggi in tanti lo ricordano.;0;0;0;0;0
