articolo;localizzazione;tempo;grave;moto;utenti_deboli
Un uomo di 60 anni, originario della provincia di Cosenza e residente in Svizzera, è stato arrestato dai carabinieri di Viadana con l'accusa di essere il conducente dell'auto pirata che ha investito e ucciso nella notte di Natale tra Boretto e Viadana Andrea Lodi Rizzini, il cuoco 43enne diplomato all'Istituto alberghiero Magnaghi di Salsomaggiore Terme. Secondo gli inquirenti alla guida del mezzo c'era il 60enne, individuato e arrestato dai carabinieri. I militari della Compagnia di Viadana lo hanno individuato dall'esame delle telecamere della zona mentre al volante di una Bmw serie 1 con targa svizzera attraversava il ponte sul fiume tra Viadana e Boretto, a pochi metri di distanza da dove era stato trovato il cadavere dello chef, diretto verso Viadana L'auto, una Bmw serie 1 che sarebbe stata immatricolata tra il 2011 e il 2012, è passata nel punto in cui Andrea Lodi Rizzini è stato investito verso le ore 21.30, nei pressi del distributore dell'Eni a piedi del ponte tra Boretto e Viadana. Secondo la ricostruzione degli inquirenti il cuoco 43enne avrebbe preso la bicicletta per andare da alcuni amici ma poi l'avrebbe abbandonata a bordo della strada (aveva una gomma a terra) per proseguire a piedi.;0;0;0;0;0
Sarebbe una Bmw serie 1 di colore bianco l'auto pirata che ha investito e ucciso Andrea Lodi Rizzini, il cuoco diplomato all'Istituto alberghiero Magnaghi di Salsomaggiore Terme, nella notte di Natale tra Boretto e Viadana. I carabinieri, che stanno effettuando le indagini sotto il coordinamento della Procura di Mantova, infatti, hanno individuato il veicolo grazie alle immagini delle telecamere in zona. L'auto, una Bmw serie 1 che sarebbe stata immatricolata tra il 2011 e il 2012, è passata nel punto in cui Andrea Lodi Rizzini è stato investito verso le ore 21.30, nei pressi del distributore dell'Eni a piedi del ponte tra Boretto e Viadana. Secondo la ricostruzione degli inquirenti il cuoco 43enne avrebbe preso la bicicletta per andare da alcuni amici ma poi l'avrebbe abbandonata a bordo della strada (aveva una gomma a terra) per proseguire a piedi. I carabinieri di Viadana lanciano un appello al conducente del veicolo di presentarsi in caserma.;0;0;0;0;0
Gravissimo incidente nella serata di mercoledì 28 dicembre a Torrechiara, poco prima delle ore 20. Un tamponamento tra due auto si è trasformato in tragedia. Una donna di 63 anni, Tiziana Sani, è deceduta nello scontro tra le vetture, mentre un 36enne, alla guida dell'altra auto, è rimasto ferito in modo non grave. Sul posto l'ambulanza di Langhirano e l'automedica della Croce Azzurra di Traversetolo. Sul posto anche i vigili del fuoco di Langhirano, che hanno estratto la vittima dall'auto. Presenti anche i carabinieri per i rilievi e per stabilire la dinamica dell'incidente, apparso immediatamente gravissimo. Secondo le prime informazioni l'incidente sarebbe avvenuto vicino al prosciuttificio Fumagalli. L'auto a bordo della quale viaggiava la 63enne sarebbe stata tamponata, per cause in corso di accertamento, dall'auto guidata dal 36enne. Il veicolo condotto dalla donna si sarebbe poi ribaltato per poi finire fuori strada. I soccorritori non hanno potuto fare altro che constatare il decesso della donna: la parte anteriore dell'auto si è completamente accartocciata.;0;0;0;0;0
Nella mattinata di mercoledì 28 dicembre due auto si sono scontrate nel territorio del comune di Solignano. Erano da poco passate le ore 7 quando, per cause in corso di accertamento, i due veicoli sono venuti a contatto. In seguito all'impatto una delle due auto si è ribaltata. Sul posto, oltre ai soccorritori del 118, anche i vigili del fuoco e gli agenti della polizia locale, che hanno effettuato i rilievi previsti per legge. Secondo le prime informazioni due persone sarebbero rimaste ferite: una avrebbe riportato traumi lievi mentre l'altra ferite di media gravità.;0;0;0;0;0
Tre morti in meno di 48 ore. E' questo il tragico bilancio degli incidenti stradali che si sono verificati a ridosso delle festività natalizie, tra il 22 e la notte tra il 23 e il 24 dicembre nel parmense. Il primo incidente si è verificato alle ore 12 del 22 dicembre: un tragico scontro frontale tra due auto, che avrebbe poi coinvolto anche un terzo veicolo, ha provocato la morte dell'89enne Maria Teresa Bardini. Le cause dell'incidente stradale sono in corso di ricostruzione. Poche ore dopo, alle ore 21 del 22 dicembre, a Viazzano nel comune di Varano dè Melegari: un altro scontro frontale che ha provocato la morte di una donna, la 47enne Monica Supercari, di Pessola, frazione del comune di Varsi. Sul posto le forze dell'ordine hanno effettuato gli accertamenti di legg per ricostruire l'episodio e charire la dinamica. Il terzo incidente mortale si è verificato nella notte tra il 23 e il 24 dicembre, verso le ore 3 e mezza a Parola di Fontanellato: in questo caso tre auto si sono scontrate violentemente. In seguito all'impatto una persona è rimasta ferita mentre altre due hanno riportato ferite gravissime e sono state trasportate nel reparto di Rianimazione dell'Ospedale Maggiore di Parma. In questo caso i feriti sono stati cinque, di cui alcuni con traumi di media gravità e due molto gravi.;0;0;0;0;0
Incidente oggi pomeriggio sulla strada Pedemontana all'altezza di Bannone (frazione di Traversetolo). Il conducente di un furgone ha perso il controllo e il mezzo si è ribaltato. Il coduncente, 60 anni, è stato estratto dai vigili del fuoco comunque in buone condizioni. Intervenuta l'automedica e l'ambulanza di Traversetolo. L'uomo è stato trasportato al Pronto soccorso di Parma. Sul posto anche i vigili urbani della Pedemontana. La strada è rimasta chiusa durante le attività di soccorso.;0;0;0;0;0
Auto fuoi strada a Sant'Andrea di Busseto, stanotte intono all'1,30. Attimi di paura per i tre occupanti del veicolo, rimasti incastrati all'interno dell'abitacolo. Tutti hanno riportato ferite di media gravità, ricoverati all'ospedale di Vaio. Sul posto l'ambulanza pubblica assistenza di Busseto, l'ambulanza della Croce Rossa di Fidenza, l'automedica di Fidenza e i vigili del fuoco, che hanno estratto i feriti dalla macchina. S'indaga sulla dinamica: l'auto è finita in un fosso.;0;0;0;0;0
Grave incidente stradale alle ore 15 del 23 dicembre a Collecchio, nella zona di strada Mulattiere in corrispondenza dell'angolo con strada consortile. Secondo le prime informazioni due auto si sono scontrate, per cause in corso di accertamento. Sul posto sono arrivati l'ambulanza della Pubblica di Collecchio, l'automedica di Collecchio e l'ambulanza infermieristica di Pontetaro. Sul posto anche gli agenti della polizia locale della Pedemontana, che hanno gestito il traffico in zona e effettuato i rilievi previsti per legge. Due persone sono rimasta ferita ma fortunatamente hanno riportato solo ferite lievi.;0;0;0;0;0
Un incidente stradale, che si è verificato prima delle ore 10 del 22 dicembre lungo l'autostrada A1 tra i caselli di Parma e Terre di Canossa ha provocato due chilometri di coda nel tratto interessato. Fortunatamente ci sono stati solo feriti lievi. Nel tratto dell'A1 e lungo l'A15 in mattinata si sono verificati alcuni rallentamenti a causa della nebbia.;0;0;0;0;0
Tragedia dopo le ore 21 di giovedì 22 dicembre a Varano dè Melegari, lungo la strada provinciale 28. Per cause in corso di accertamento due auto si sono scontrate violentemente. In conseguenza dell'impatto una persona è morta mentre un'altra è rimasta ferita ed ha riportato traumi di media gravità. Sul posto sono arrivati i soccorritori del 118 e le forze dell'ordine. Gli operatori sanitari non hanno potuto fare altro che constatare la morte del conducente di una delle due auto. Sono in corso accertamenti sulla dinamica dell'incidente. E' la seconda vittima della strada in otto ore: alle 13 del 22 dicembre l'80enne Maria Teresa Bardini aveva perso la vita a causa di uno scontro frontale lungo la tangenziale di Collecchio.;0;0;0;0;0
Incidente tra tre auto verso le ore 17 del 22 dicembre lungo l'autostrada A1, tra Parma e Terre di Canossa. In seguito allo scontro ci sono stati alcuni feriti e si sono formati fino a 16 chilometri di coda. Anche le tangenziali di Parma sono in tilt AUTOSTRADE - Poco prima delle ore 19:00, sullautostrada A1 Milano-Napoli, è stato risolto un incidente precedentemente avvenuto nel tratto compreso tra Parma e Terre di Canossa-Campegine in direzione di Bologna, allaltezza del km 121. Attualmente, il traffico transita su tutte le corsie disponibili e si registrano 16 km di coda in direzione di Bologna. Agli utenti diretti verso Bologna si consiglia di immettersi sulla A15 Parma-La Spezia, uscire alla stazione di Parma ovest, percorrere la SS9 via Emilia e rientrare in A1 alla stazione di Terre di Canossa-Campegine. Alle ore 17:00 circa, sullautostrada a A1 Milano-Napoli è avvenuto un incidente nel tratto compreso tra Parma e Terre di Canossa-Campegine in direzione di Bologna, che ha visto coinvolte tre autovetture, allaltezza del km 121. Sul luogo dellevento sono intervenuti i Vigili del Fuoco, i soccorsi sanitari e meccanici, le pattuglie della Polizia Stradale ed il personale della Direzione 3° Tronco di Bologna. Attualmente, il traffico transita su una corsia e si registrano 11 km di coda in direzione di Bologna.;0;0;0;0;0
Tragico incidente stradale poco prima delle ore 13 del 22 dicembre lungo la tangenziale di Collecchio, in corrispondenza della rotonda per Madregolo. Secondo le prime informazioni due auto si sarebbero scontrate frontalmente: l'impatto è stato particolarmente violento tanto che ha perso la vita uno dei conducenti. Si tratta di una anziana di 80 anni. La vittima è Maria Teresa Bardini, residente a Collecchio. Due persone hanno riportato ferite di media gravità. Sul posto le ambulanze e l'automedica del 118, oltre alla polizia stradale e alla Polizia Locale Pedemontana per i rilievi previsti per legge. Le cause dell'incidente sono in corso di accertamento. Intanto è stato chiuso il tratto di tangenziale interessato dal sinistro.;0;0;0;0;0
"Nelle prime ore della mattinata del 20 dicembre un'infermiera di 33 anni, che lavora alla Città di Parma, è stata investita da un'auto nella zona di via Montebello a Parma, mentre stava attraversando sulle strisce pedonali che si trovano verso la pista pedonale del parco Bizzozzero. In conseguenza dell'impatto ha riportato una grave frattura alla gamba ed ora si trova ricoverata all'Ospedale Maggiore. ""Ieri intorno alle 7.30 - racconta la donna a Parmatoday - smontante dal turno notte presso la Casa di Cura Città di Parma mi accingevo, come sempre, a piedi (e non in bicicletta come uscito in un primo momento), a percorrere il tratto di strada dalla Clinica verso via Sant'Eurosia di Jaca. Arrivata all'uscita della via, ho attraversato le prime strisce pedonali che si trovano sulla sinistra in direzione della pista pedonale del Parco Bizzozzero. Lí è accaduto l'impatto con l'auto. Ora mi ritrovo ricoverata presso l'Ospedale Maggiore di Parma in attesa di intervento per una frattura scomposta di tibia e perone"".";0;0;0;0;0
Grave incidente nella mattinata di mercoledì 21 dicembre, poco prima delle ore 9. Un pedone, che si trovava in borgo Padre Onorio Rosi, nella zona adiacente al Petitot, è stato investito da un'auto che stava sopraggiungendo proprio in quel momento. Secondo le prime informazioni la persona ferita non avrebbe fortunatamente riportato ferite gravi. Sul posto l'ambulanza del 118 che ha prestato le prime cure al ferito: il personale sanitario si è accertato delle condizioni del pedone, urtato dall'auto. Sul posto anche la polizia locale che ha effettuato i rilievi previsti per legge e gestito il traffico in zona.;0;0;0;0;0
Grave incidente poco prima delle ore 23 di martedì 20 dicembre in località La Rampa a Noceto, lungo la provinciale per Medesano. Per cause in corso di accertamento il conducente di un'auto ha perso il controllo del mezzo, che è finito fuori strada. In conseguenza dello schianto le quattro persone che si trovavano all'interno dell'auto sono rimaste ferite: in particolare tre in modo grave e una in modo lieve. Uno dei tre feriti seri ha riportato feriti particolarmente gravi mentre gli altri due non sarebbero in pericolo di vita. I soccorritori del 118 sono arrivati sul posto in pochi minuti - con tre ambulanze e due automediche - e dopo aver prestato le prime cure hanno trasportato i feriti al pronto soccorso dell'Ospedale Maggiore. Sul posto anche le forze dell'ordine che hanno effettuato i rilievi previsti per legge.;0;0;0;0;0
Paura per un pedone investito da un'auto oggi pomeriggio intono alle 17 in via San Leonardo, all'altezza del Centro Torri. Per cause in corso di accertamento l'auto avrebbe centrato un 75enne. Sul posto sono intervenuti i sanitari del 118 con un'ambulanza per prestare le cure del caso all'uomo, rimasto ferito dopo essere finito sull'asfalto. Trasportato in ospedale, le sue condizioni sono state valutate di media gravità. Adesso si cercherà di capire la dinamica dell'incidente.;0;0;0;0;0
Due ciclisti sono rimasti feriti nella mattinata di martedì 20 dicembre in meno di un'ora. Uno dei due, un uomo, è stato trasportato in condizioni critiche al pronto soccorso dell'Ospedale Maggiore di Parma. Il primo incidente si è verificato alle ore 7.30 in via Montebello: secondo le prime informazioni una donna, alla guida di una bicicletta, si sarebbe scontrata con un auto. Ad avere la peggio la ciclista, che è stata soccorsa dai sanitari del 118 e trasportata d'urgenza in ospedale. Alle 8.20 in viale Piacenza un ciclista è stato investito da un'auto mentre stava percorrendo la strada. La dinamica dello scontro è in corso di ricostruzione. L'uomo avrebbe riportato gravi ferite in varie parti del corpo: dopo l'intervento dei sanitari del 118 con l'ambulanza e l'automedica il ciclista è stato trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore. Le sue condizioni sono giudicate dai medici come particolarmente gravi.;0;0;0;0;0
Momenti di paura nella mattinata di lunedì 19 dicembre a Bannone di Traversetolo. Per cause in corso di accertamento, poco dopo le ore 10, un'auto guidata da una donna è finita fuori strada, mentre stava percorrendo via Vecchia di Sala. Secondo le prime informazioni la conducente avrebbe perso il controllo del veicolo, che si sarebbe poi ribaltato al lato della strada. Sul posto, oltre agli operatori della Pubblica Assistenza di Langhirano con l'ambulanza e l'automedica, anche gli agenti della polizia locale che hanno effettuato i rilievi previsti per legge. La donna è stata trasportata d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma. Avrebbe riportato traumi in varie parti del corpo ma non sarebbe in pericolo di vita.;0;0;0;0;0
Grave incidente stradale nella mattinata di lunedì 19 dicembre in strada Baganzola a Parma, tra viale delle Esposizioni e strada Parma Rotta. Secondo le prime informazioni poco prima delle ore 10, per cause in corso di accertamento, due auto si sono scontrate violentemente. In seguito all'impatto un uomo è rimasto incastrato all'interno dell'abitacolo della sua auto. Sul posto sono arrivati i soccorritori del 118 con l'automedica e l'ambulanza, oltre agli operatori dei vigili del fuoco, che hanno lavoratoro per estrarre il ferito dall'auto. L'uomo, un 61enne, è stato poi trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma, dove si trova ricoverato in condizioni di media gravità. Secondo i primi accertamenti medici non sarebbe in pericolo di vita. Sul posto anche gli agenti della polizia locale che hanno effettuato i rilievi previsti per legge e gestito il traffico in zona. Strada Baganzola è stata chiusa per consentire le operazioni di soccorso e i rilievi.;0;0;0;0;0
Paura nella serata di giovedì 15 dicembre in via Bettoli a Parma, nella zona di via Europa. Un rider, che stava effettuando alcune consegne, è stato investito da un'auto poco dopo le ore 20. Secondo le prime informazioni il lavoratore, che si trovava a bordo della sua bicicletta, sarebbe stato urtato dal veicolo e sarebbe poi finito a terra, riportando ferite in varie parti del corpo. Fortunatamente, dopo i primi momenti di paura, è stato accertato che le sue condizioni di salute erano buone: è stato portato al pronto soccorso dell'Ospedale Maggiore per accertamenti ma non è in pericolo di vita. Al momento dell'incidente l'asfalto era bagnato e stava piovendo: anche le condizioni meteo potrebbero aver influito.;0;0;0;0;0
Un grave incidente stradale, che ha coinvolto due auto, si è verificato nella notte tra lunedì 12 e martedì 13 dicembre lungo l'autostrada A1, all'altezza del chilometro 92 in direzione Nord. Secondo le prime informazioni due auto sarebbero venute a contatto, per cause in corso di accertamento. Due persone sarebbero rimaste ferite in conseguenza dello scontro. Sul posto le ambulanze infermieristiche del 118 e la polizia stradale, che ha effettuato i rilievi previsti per legge e gestito il traffico nel tratto autostradale interessato. Le condizioni dei feriti, che in un primo momento erano apparse piuttosto gravi, sarebbero di media gravità e nessuno dei due si troverebbe in pericolo di vita.;0;0;0;0;0
Due auto si sono scontrate nella tarda mattinata di martedì 13 dicembre in via Calabria a Parma, nel quartiere San Leonardo. Per cause in corso di accertamento i due veicoli sono venuti a contatto poco dopo le ore 12. In conseguenza dello scontro due persone sono rimaste ferite, fortunatamente in modo lieve. Sul posto è arrivata l'ambulanza del 118, oltre agli agenti della polizia locale che hanno effettuato i rilievi previsti per legge ed hanno gestito il traffico in zona.;0;0;0;0;0
Grave incidente stradale nella mattinata di lunedì 12 dicembre a Rubbiano, nel comune di Solignano. Per cause in corso di accertamento due auto si sono scontrate in corrispondenza di via Galileo Galilei poco dopo le ore 7. In conseguenza dello scontro due persone sono rimaste ferite, una delle quali è rimasta incastrata all'interno dell'abitacolo dell'auto. Sul posto sono arrivati i vigili del fuoco che hanno lavorato per liberare la persona ferita. I soccorritori del 118, arrivati sul posto con due ambulanze, hanno prestato le prime cure ai ragazzi - un 25enne e una 27enne - per poi trasportarli al pronto soccorso in gravi condizioni di salute. Secondo le prime informazioni il 25enne sarebbe in condizioni particolarmente gravi e sarebbe stato trasportato all'Ospedale Maggiore di Parma mentre la ragazza avrebbe riportato ferite di media gravità, non sarebbe in pericolo di vita: per lei il ricoverato all'Ospedale di Vaio di Fidenza. Sul posto anche i carabinieri, che hanno effettuato i rilievi previsti per legge e gestito il traffico in zona.;0;0;0;0;0
Paura nella notte a Traversetolo per il conducente di un'auto che, dopo aver investito alcuni cinghiali, che stava attraversando la strada, ha sterzato perdendo il controllo del veicolo, che è finito fuori strada. Il conducente è rimasto gravemente ferito. L'incidente si è verificato poco dopo l'una e trenta della notte tra domenica 11 e lunedì 12 dicembre lungo la via per Parma. Una Guardia Giurata Sicuritalia Ivri, che è passato poco dopo l'incidente lungo via Traversetolo, ha notato i cinghiali e successivamente l'auto nel campo ed ha chiamato subito i soccorsi. Secondo le prime informazioni il conducente avrebbe riportato traumi in varie parti del corpo ma non si troverebbe in pericolo di vita. Sul posto sono arrivati i soccorritori della Croce Azzurra di Traversetolo con ambulanza e automedica: dopo aver effettuato le prime cure al ferito l'hanno trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma per approfondimenti medici.;0;0;0;0;0
Paura a Traversetolo stamattina per uno scontro frontale tra due auto, all'altezza del supermercato Famila. Sul posto i mezzi del 118, l'automedica e l'ambulanza della Croce Azzurra. Secondo una prima, sommaria ricostruzione dei fatti, sarebbero due le persone ferite: un 50enne e una 63enne, ricoverati in condizioni di media gravità. Si sta indagando sulla dinamica dell'incidente.;0;0;0;0;0
I carabinieri intimano a un'auto di fermarsi per un controllo a un posto di blocco e l'auto che procedeva dietro tampona proprio quella davanti, che stava per fermarsi. E' successo ieri sera a Ragazzola di Roccabianca, allaltezza della rotatoria tra la strada provinciale 10 Parma - Cremona e la provinciale per Soragna. Solo danni alle auto, ma nessun ferito. Ma chi era alla guida dellauto che ha tamponato è risultato ubriaco, positivo al test delletilometro. Per lui il sequestro dellauto, il ritiro della patente e una denuncia per guida in stato di ebbrezza. Anche chi era alla guida dellauto tamponata è risultato positivo all'alcol, ma con valori più bassi e per questo solo multato.;0;0;0;0;0
Non si ancora perchè il giovane 29enne di origine straniera - investito da un'auto che stava percorrendo in quel momento la tangenziale Nord - si trovasse alle 7 di mattina di venerdì 9 dicembre nei pressi dell'uscita di via Venezia a piedi. L'uomo, che ha riportato traumi in varie parti del corpo in seguito all'impatto con il veicolo, è stato soccorso dai sanitari del 118 - arrivati sul posto in pochi istanti - e trasportato a sirene spiegate al pronto soccorso dell'Ospedale Maggiore di Parma in gravi condizioni di salute. Le sue condizioni di salute sono apparse da subito particolarmente gravi: nel corso delle ore la sua situazione sanitaria è rimasta stazionaria ed ora si trova in osservazione in ospedale. In quel momento era ancora buio ed è probabile che l'automobilista, che si è fermato subito a soccorrerlo, non si sia accorto della presenza di una persona a piedi in un tratto in cui il transito dei pedoni non è ovviamente consentito. Dopo il caso di una donna trans investita e uccisa da un'auto mentre si trovava a piedi lungo la tangenziale Sud ora un nuovo caso di investimento di un pedone, questa volta lungo la tangenziale Nord;0;0;0;0;0
Gravissimo incidente stradale nelle prime ore della mattinata di venerdì 9 dicembre. Secondo le prime informazioni un giovane 29enne di origine straniera, che si trovava lungo la tangenziale Nord a Parma, è stato investito da un'auto poco dopo le ore 7.15. L'incidente si è verificato all'altezza dell'uscita di via Venezia. L'allarme è scattato da subito e sul posto sono arrivati i soccorritori del 118, che hanno prestato le prime cure al pedone, per poi trasportarlo al pronto soccorso dell'Ospedale Maggiore di Parma. Secondo le prime informazioni le condizioni della persona ferita sarebbero particolarmente gravi. Sono in corso accertamente medici: avrebbe riportato traumi in varie parti del corpo. A quell'ora, complice l'oscurità, l'automobilista non è probabilmente riuscito a vedere il pedone che si trovava in tangenziale. Sul posto anche le forze dell'ordine, che hanno effettuato i rilievi previsti per legge. Resta da chiarire il perchè il pedone si trovasse, nelle primissime ore della mattinata, in quel punto della tangenziale Nord.;0;0;0;0;0
"Incidente stamattina intorno alle 9 in tangenziale, all'altezza di Baganzola: due i feriti ricoverati in ospedale. Per cause in corso di accertamento, un'auto è uscita di strada andando a sbattere contro una pianta. Uno dei due feriti ha riportato traumi di media gravità; meno grave l'altra persona. Sul posto il 118. La dinamica è al vaglio degli agenti della Polizia locale.";0;0;0;0;0
Frontale tra due auto stamattina intorno alle 8 in strada Argini, in un tratto compreso tra Molino di Malandriano e Porporano. Il bilancio parla di due donne ferite. Sono state trasportate al Pronto soccorso in condizioni di media gravità. Sul posto lautomedica, le ambulanze del 118 e i vigili del fuoco. Rallentamenti e code si sono formate in strada Argini. La dinamica dellincidente è in corso.;0;0;0;0;0
Momenti di paura nella mattinata di martedì 6 dicembre per lo scontro tra due auto e un camion lungo l'autostrada A1, avvenuto alle ore 6.40. Per cause in corso di accertamento, infatti, i tre veicoli sono venuti violentemente a contatto. In conseguenza dell'incidente due persone sono rimaste ferite. Sul posto sono arrivati, in pochi istanti, i mezzi di soccorso del 118, l'ambulanza infermieristica di Fidenza, l'ambulanza dei volontari della Croce Rossa di Pontetaro, i vigili del fuoco e la polizia stradale. Secondo le prime informazioni le ambulanze avrebbero prestato le prime cure ai due feriti, per poi trasportarli al pronto soccorso dell'Ospedale Maggiore di Parma. Due donne sono state infatti portate in ospedale con traumi in varie parti del corpo. Gli operatori del 115 hanno messo in sicurezza l'area. Nel tratto interessato, tra il casello di Parma e il bivio per l'A15 Parma-La Spezia si sono formati cinque chilometri di coda. AUTOSTRADE - Ore 7.23 - Coda di 5 km tra Bivio A1/A15 Parma-La Spezia e Parma per incidente Entrata consigliata verso Bologna: Parma. Uscita consigliata provenendo da Milano: Fidenza.;0;0;0;0;0
Grave incidente stradale nel tardo pomeriggio di lunedì 5 dicembre lungo l'autostrada A1, all'altezza del chilometro 91 Nord in direzione Milano. Per cause in corso di accertamento due auto sono rimaste coinvolte in un violento tamponamento verso le ore 19. In conseguenza dello scontro due persone sono rimaste ferite. Sul posto sono arrivati i soccorritori del 118, l'ambulanza infermieristica di Pontetaro, la polizia stradale e i vigili del fuoco. A prestare i primi soccorsi anche una pattuglia della guardia di finanza che stava transitando proprio al momento dell'incidente. Uno dei due feriti è stato trasportato al pronto soccorso dell'Ospedale di Vaio di Fidenza con ferite di lieve gravità mentre il secondo ha rifiutato il trasporto in ospedale. In conseguenza dell'incidente si sono formate code di 7 chilometri tra il casello di Fidenza e il bivio per l'A15 Parma-La Spezia. AUTOSTRADE - (Dal Km 98 - Direzione: Milano) Coda di 7 km tra Bivio A1/A15 Parma-La Spezia e Fidenza per incidente Entrata consigliata verso Milano: Fidenza. Uscita consigliata provenendo da Bologna: Parma Ovest su A15 Parma-La Spezia.;0;0;0;0;0
Tragedia nella mattinata di domenica 4 dicembre lungo l'autostrada A1, in corrispondenza del chilometro 98 Sud all'altezza di Fontanellato. Un uomo di 75 anni ha avuto un malore mentre si trovava a bordo di un'auto che stava percorrendo la strada. L'allarme è scattato prima di mezzogiorno: sul posto sono arrivati i soccorritori del 118, l'ambulanza infermieristica di Fidenza e l'elisoccorso da Parma. Per il 75enne non c'è stato nulla da fare: è morto sul colpo.;0;0;0;0;0
Grave incidente stradale nella serata di sabato 3 dicembre a Busseto, lungo la strada provinciale 94. Per cause in corso di accertamento il conducente di un auto ha perso il controllo del veicolo, che è uscito di strada e si è ribaltato. L'allarme è scattato poco prima delle ore 22: sul posto sono arrivati i soccorritori del 118 con l'ambulanza e l'automedica che hanno trasportato l'uomo al pronto soccorso dell'Ospedale Maggiore per accertamenti. Secondo le prime informazioni il conducente avrebbe riportato ferite serie ma non sarebbe in pericolo di vita. Sul posto anche le forze dell'ordine che hanno effettuato i rilievi previsti per legge.;0;0;0;0;0
Paura nella notte lungo l'autostrada A15, all'altezza del casello di Fornovo. Per cause in corso di accertamento un'auto, che stava percorrendo la strada in direzione Parma, si è schiantata contro il guardrail poco dopo l'una e mezza della nottata tra sabato 3 e domenica 4 dicembre. Secondo le prime informazioni il conducente avrebbe riportato ferite di media gravità. Dopo le prime cure da parte dei sanitari dell'ambulanza del 118 il ferito sarebbe stato trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma. Le sue condizioni sono gravi ma non sarebbe in pericolo di vita. Sul posto anche la polizia stradale per i rilievi previsti per legge.;0;0;0;0;0
Grave incidente stradale in pieno centro a Sorbolo, all'incrocio tra via del Donatore e Silvio Pellico. Si è trattato di uno scontro tra due auto in corrispondenza dell'incrocio: uno dei due mezzi non si sarebbe fermato, colpendo l'altro nella zona laterale. L'episodio, che ha coinvolto una Focus e una Fiat Punto, si è verificato poco prima delle ore 19 di sabato 3 giugno. Una delle due auto ha finito la corsa contro un muretto di cemento di un'abitazione. Sul posto, oltre alle ambulanze del 118 anche i vigili del fuoco e i carabinieri, che hanno gestito il traffico in zona e effettuato i rilievi previsti per legge. La conducente di uno dei mezzi è rimasta ferita ed ha riportato traumi di media gravità.;0;0;0;0;0
Grave incidente stradale nel tardo pomeriggio di giovedi 1° dicembre a Cascinapiano, lungo la strada Massese in direzione Langhirano. Per cause in corso di accertamento, poco prima delle ore 18, due auto si sono scontrate frontalmente. Sul posto, oltre ai soccorritori del 118 con l'automedica della Pubblica Assistenza di Langhirano e l'ambulanza della Cri di Tizzano, anche i vigili del fuoco. In un primo momento sembrava che le ferite riportate da uno dei conducenti fossero gravissime. Fortunatamente le condizioni del ferito si sono rivelate invece di media gravità. Dopo il trasporto al pronto soccorso sono stati effettuati accertamenti medici ma la persona ferita non è in pericolo di vita. In seguito all'incidente la circolazione lungo la Massese è rimasta bloccata per più di un'ora per consentire le operazioni di soccorso e di recupero dei mezzi.;0;0;0;0;0
Momenti di paura nelle prime ore della mattinata di giovedì 1° dicembre lungo l'autostrada A1, all'altezza del chilometro 114 in direzione Bologna, per un incidente stradale che ha coinvolto due veicoli - un'Audi RS6 - e un mezzo pesante. Secondo le prime informazioni, poco dopo le ore 6, si sarebbe verificato un tamponamento che avrebbe coinvolto i due mezzi. In conseguenza dell'impatto l'auto avrebbe preso fuoco e si sarebbe ribaltata. Fortunatamente le persone all'interno sono riuscite ad uscire prima che si sviluppasse il rogo. Due persone sarebbero state trasportate al pronto soccorso con ferite di media gravità ma non sarebbero in pericolo di vita. L'auto avrebbe urtato il camion, poi si sarebbe ribaltata perdendo una ruota: dopodichè si sarebbe incendiata. Sul posto, oltre al personale sanitario del 118, anche i vigili del fuoco che hanno lavorato per spegnere l'incendio e garantire la sicurezza dell'area. In conseguenza dell'incidente si sono formati undici chilometri di coda tra il bivio per l'A15 e l'uscita di Terre di Canossa/Campegine in direzione Bologna. Nella direzione opposta si sono formate code per la presenza di alcuni curiosi che si sono fermati per guardare il punto dello scontro. Sul posto anche la polizia stradale di Reggio Emilia che ha effettuato i rilievi e gestito il traffico in zona. Le code, inizialmente di 11 chilometri, è poi pian piano diminuita fino a 6 chilometri. Disagi anche lungo la via Emilia.;0;0;0;0;0
